param delta tt tau
0.054525	20.117142	308.361145	186.606567
0.054525	20.117058	308.360840	186.605972
0.054526	20.117857	308.364624	186.604126
0.054526	20.118093	308.365112	186.602386
0.054526	20.118032	308.366760	186.603607
0.054527	20.118238	308.368500	186.603302
0.054527	20.118605	308.368835	186.600647
0.054528	20.118713	308.369446	186.599792
0.054528	20.119501	308.374268	186.599060
0.054528	20.119078	308.371796	186.598358
0.054529	20.119429	308.373840	186.597488
0.054529	20.119509	308.375732	186.598114
0.054529	20.119892	308.378082	186.597351
0.054530	20.120672	308.381012	186.594772
0.054530	20.120306	308.379700	186.594879
0.054530	20.120293	308.379639	186.594086
0.054531	20.120663	308.382263	186.593689
0.054531	20.121185	308.384521	186.591995
0.054531	20.121218	308.384766	186.591263
0.054532	20.121500	308.387054	186.591034
0.054532	20.121773	308.390137	186.591675
0.054532	20.122095	308.390045	186.588852
0.054533	20.122023	308.389130	186.587585
0.054533	20.122242	308.392059	186.588379
0.054534	20.122814	308.394104	186.586182
0.054534	20.122751	308.394592	186.586243
0.054534	20.122818	308.395111	186.585571
0.054535	20.123653	308.400604	186.585205
0.054535	20.123711	308.400513	186.583984
0.054535	20.123934	308.399963	186.581299
0.054536	20.123915	308.401794	186.582458
0.054536	20.124550	308.405731	186.581757
0.054536	20.124617	308.406067	186.580902
0.054537	20.124846	308.407867	186.580505
0.054537	20.124996	308.407867	186.578827
0.054537	20.125383	308.410217	186.578033
0.054538	20.125727	308.411316	186.576263
0.054538	20.126091	308.415436	186.577393
0.054539	20.126007	308.413727	186.575378
0.054539	20.126106	308.415161	186.575424
0.054539	20.126318	308.416962	186.575165
0.054540	20.126686	308.418243	186.573410
0.054540	20.126963	308.420441	186.573151
0.054540	20.127054	308.421051	186.572418
0.054541	20.127283	308.422943	186.572128
0.054541	20.127634	308.424438	186.570709
0.054541	20.127748	308.424316	186.569092
0.054542	20.127806	308.425568	186.569214
0.054542	20.128380	308.428528	186.567902
0.054542	20.128551	308.430664	186.568207
0.054543	20.128645	308.429749	186.565948
0.054543	20.128895	308.431763	186.565643
0.054543	20.129587	308.435486	186.564377
0.054544	20.129486	308.434937	186.563644
0.054544	20.129623	308.435699	186.562790
0.054545	20.129843	308.437592	186.562561
0.054545	20.130318	308.439392	186.560699
0.054545	20.130280	308.440338	186.561096
0.054546	20.130255	308.439545	186.559647
0.054546	20.131020	308.445221	186.559906
